place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,review_photos
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChZDSUhNMG9nS0VJQ0FnSUN1MTRDWlN3EAE,1,rude workers,een jaar geleden,2022-08-08T13:10:25,,,,0,13,70,True,onbeschofte werkers,,[]
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChdDSUhNMG9nS0VJQ0FnSUM0dWJHNzd3RRAB,2,Ok,5 jaar geleden,2019-06-04T18:10:47,,,,4,497,1412,True,OK,,[]
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChdDSUhNMG9nS0VJQ0FnSURjdUpyZ2xRRRAB,5,Shell,4 jaar geleden,2020-05-22T06:04:27,,,,0,3,0,False,Schelp,,[]
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChZDSUhNMG9nS0VJQ0FnSURGenVyVUZBEAE,5,,7 maanden geleden,2023-11-07T07:49:38,,,,0,0,15,False,,,[]
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChZDSUhNMG9nS0VJQ0FnSUQyazhhWlF3EAE,5,,2 jaar geleden,2022-05-24T05:25:10,,,,0,105,1388,True,,,[]
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChdDSUhNMG9nS0VJQ0FnSUNNdThpLTZBRRAB,5,,4 jaar geleden,2019-12-07T11:33:44,,,,0,2,0,False,,,[]
ChIJbRnuLCw2_RIRGH2GalOMSTI,Shell Ezzahra 2,ChdDSUhNMG9nS0VJQ0FnSURZOE9pVmlnRRAB,3,,5 jaar geleden,2019-04-23T20:07:56,,,,0,0,9,True,,,[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUMwZ05IMVlBEAE,1,"La station est pleine de client, service zero",4 jaar geleden,2019-09-10T09:23:45,,,,0,76,125,True,"Het station staat vol met klanten, nul service",,[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSURBMS1tNUh3EAE,4,Les employes sont souriants et serviables,5 jaar geleden,2018-09-25T08:53:40,,,,0,21,8,True,De medewerkers glimlachen en zijn behulpzaam,,[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUNRcFlYcVVBEAE,5,bon services bon emplacement,7 jaar geleden,2017-04-07T13:36:19,,,,0,2320,5053,False,goede service goede locatie,,[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUNJcWFlZ3ZRRRAB,4,Bien,5 jaar geleden,2018-11-23T20:37:39,,,,1,13,5,False,GOED,,[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSUNROXVIU3JRRRAB,5,Rapide,6 jaar geleden,2018-06-26T11:35:54,,,,0,21,1,True,Snel,,[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChdDSUhNMG9nS0VJQ0FnSURjd0t6eW5BRRAB,5,Fast service!,4 jaar geleden,2020-05-10T18:41:54,,,,0,280,1131,True,Snelle service!,,"[""https://lh5.googleusercontent.com/p/AF1QipP38g3NsMo6dxB9cofaxZhKDTa8Q1NAPdB8uiKk=w150-h150-k-no-p"", ""https://lh5.googleusercontent.com/p/AF1QipNyHImUvTlRjq4awEsZGiZUvFhgI_hDEfy19RfM=w150-h150-k-no-p""]"
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUQ5Nl82R1NREAE,5,,3 maanden geleden,2024-03-21T08:33:18,"Cher client,
Nous sommes ravis de voir que vous etes satisfait de notre service ! Votre satisfaction est notre priorite absolue, et nous sommes heureux de savoir que nous avons reussi a vous offrir une experience positive.
Nous continuerons a travailler dur pour vous fournir des produits et services de haute qualite a l'avenir.
Merci d'avoir choisi TotalEnergies Tunisie !
L'equipe TotalEnergies Marketing Tunisie",3 maanden geleden,2024-03-21T10:57:03,0,3,1,False,,"Beste klant,
Wij zijn blij om te zien dat u tevreden bent over onze service! Uw tevredenheid is onze topprioriteit en we zijn blij om te weten dat we u een positieve ervaring hebben kunnen bieden.
Wij zullen er hard aan blijven werken om u ook in de toekomst producten en diensten van hoge kwaliteit te bieden.
Bedankt dat u voor TotalEnergies Tunisie hebt gekozen!
Het TotalEnergies Marketing Tunesie-team",[]
ChIJLZJAmn40_RIRRlOOwTdOQZw,mHT@ wqwd TwTl,ChZDSUhNMG9nS0VJQ0FnSUNlaDl5dUpnEAE,4,,een jaar geleden,2022-09-25T09:55:05,,,,0,8,66,True,,,[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChZDSUhNMG9nS0VJQ0FnSURSc2J2V0N3EAE,3,Parmi les rares station du grand Tunis qui servent du GPL,een jaar geleden,2023-04-27T18:21:36,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",een jaar geleden,2023-05-09T11:19:31,1,28,18,True,Een van de zeldzame stations in het grotere Tunis die LPG serveren,"Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChdDSUhNMG9nS0VJQ0FnSURRMXU3eS1BRRAB,4,Station gaz GPL,9 jaar geleden,2014-12-07T05:41:11,,,,7,2,0,False,LPG-tankstation,,[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChZDSUhNMG9nS0VJQ0FnSUNnZ3Yya1hBEAE,5,Exact accepte carte total,6 jaar geleden,2018-05-23T08:51:57,,,,2,9,0,False,Exact accepteert totaalkaart,,[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChZDSUhNMG9nS0VJQ0FnSUNReUlhekRBEAE,5,belle,8 jaar geleden,2015-10-20T11:00:07,,,,0,1,3,False,mooi,,[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChdDSUhNMG9nS0VJQ0FnSUREMFoyRmlnRRAB,4,".... valida alternativa, quando non c' e' GPL a Fushana ...",2 maanden geleden,2024-04-10T22:48:07,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",2 maanden geleden,2024-04-15T10:34:29,0,117,324,True,".... geldig alternatief, als er geen LPG is in Fushana ...","Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChdDSUhNMG9nS0VJQ0FnSUMxeU92aHd3RRAB,2,mHT@ ttmyz btwfyr Gz lsyrt wl ytwfr fyh dhlk l mSdf@ ,6 maanden geleden,2023-12-21T15:32:38,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",5 maanden geleden,2024-01-08T14:08:54,2,351,1271,True,"Een station dat autobenzine levert, en dit is alleen toevallig beschikbaar ","Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChdDSUhNMG9nS0VJQ0FnSUNsZ1lHNHJ3RRAB,4,"bh Gz llsyrt
lkn Hdhry mn khd`@ yqwm bh l`ml lywhmk b'n syrtk l tstTy` n t`by'h l bHyl@ w yTlb mnk 3 dynr thmn lkskrwT ly`by' lk lGz",7 maanden geleden,2023-11-19T22:09:31,"Cher client,
Nous vous remercions d'avoir pris le temps de nous donner votre avis. Nous sommes heureux de constater que vous avez apprecie certains aspects de notre service, mais nous sommes egalement conscients que vous avez note certains points a ameliorer. Vos commentaires sont tres importants pour nous et nous sommes toujours ravis de recevoir des retours de nos clients car cela nous permet de mieux vous satisfaire. 
Merci encore pour votre evaluation et nous esperons vous fournir un service encore meilleur a l'avenir.
L'equipe TotalEnergies Tunisie",6 maanden geleden,2023-12-21T10:41:27,0,230,402,True,"Er is benzine voor auto's
Maar pas op voor een truc die de arbeider gebruikt om u te laten denken dat uw auto alleen met een truc gevuld kan worden, en hij vraagt   u om 3 dinars als prijs om voor u te tanken.","Beste klant,
Wij danken u dat u de tijd heeft genomen om ons uw mening te geven. Wij zijn blij om te zien dat u van sommige aspecten van onze dienstverlening heeft genoten, maar we zijn ons er ook van bewust dat u enkele verbeterpunten heeft opgemerkt. Uw opmerkingen zijn erg belangrijk voor ons en we zijn altijd blij om feedback van onze klanten te ontvangen, omdat we u hierdoor beter tevreden kunnen stellen.
Nogmaals bedankt voor uw review en wij hopen u in de toekomst nog beter van dienst te kunnen zijn.
Het TotalEnergies Tunesie-team",[]
ChIJGSIeIasx_RIRp3qyVJyBmo8,Station Service TotalEnergies SIDI HASSINE,ChdDSUhNMG9nS0VJQ0FnSURvNUtLLS1RRRAB,1,"I'm a true Total gaz station fan. And I have been to these stations all over the country. However, last time at this station, I met a very rude staff who was cursing without any reason. (I guess it's a matter of tips). And when I got to the manager to report the problem, he took the same position as his guy at the station. Thusly, I called the cops to cope with a such strange behavior.",5 jaar geleden,2019-03-13T07:14:32,,,,1,6,2,False,"Ik ben een echte Total-tankstationfan. En ik ben op deze stations door het hele land geweest. De laatste keer op dit station ontmoette ik echter een zeer onbeleefde staf die zonder enige reden vloekte. (Ik denk dat het een kwestie van tips is). En toen ik bij de manager kwam om het probleem te melden, nam hij dezelfde positie in als zijn man op het station. Daarom belde ik de politie om met zulk vreemd gedrag om te gaan.",,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChZDSUhNMG9nS0VJQ0FnSUNKckt1Qkl3EAE,1,service trop num,een jaar geleden,2023-06-22T13:02:35,"Cher client,
Nous sommes desoles d'apprendre que vous n'etes pas satisfait de notre service. Nous sommes toujours a l'ecoute des retours de nos clients et nous prenons vos commentaires tres au serieux afin de pouvoir ameliorer notre service a l'avenir. Si vous avez des suggestions ou des remarques specifiques, n'hesitez pas a nous contacter pour que nous puissions discuter de votre experience en detail. 
Nous restons a disposition. Merci
L'equipe TotalEnergies Tunisie",een jaar geleden,2023-06-26T10:26:08,1,1,5,False,te veel dienst,"Beste klant,
Het spijt ons te horen dat u niet tevreden bent over onze service. We luisteren altijd naar de feedback van onze klanten en nemen uw opmerkingen zeer serieus, zodat we onze service in de toekomst kunnen verbeteren. Als u specifieke suggesties of opmerkingen heeft, aarzel dan niet om contact met ons op te nemen, zodat we uw ervaring in detail kunnen bespreken.
Wij blijven beschikbaar. Dankjewel
Het TotalEnergies Tunesie-team",[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChZDSUhNMG9nS0VJQ0FnSURZX29MVkpBEAE,2,Pas de toilette service moyenne,5 jaar geleden,2019-05-14T09:05:41,,,,0,11,66,True,Geen gemiddelde toiletservice,,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChdDSUhNMG9nS0VJQ0FnSUN3c3QyQ3JBRRAB,3,Acces difficile !,5 jaar geleden,2018-07-16T20:23:56,,,,0,8,6,True,Moeilijke toegang!,,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChdDSUhNMG9nS0VJQ0FnSUNzMGF5anp3RRAB,3,Acces facile,4 jaar geleden,2020-02-05T06:50:34,,,,0,5,0,False,Makkelijke toegang,,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChZDSUhNMG9nS0VJQ0FnSUMwcUlyRUxBEAE,2,Qualite de service a revoir,4 jaar geleden,2019-09-13T05:15:40,,,,0,57,14,True,Kwaliteit van de dienstverlening moet worden beoordeeld,,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChdDSUhNMG9nS0VJQ0FnSUM0anJueHJRRRAB,3,Un service moyen,5 jaar geleden,2019-06-05T22:59:06,,,,0,75,178,True,Gemiddelde service,,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChZDSUhNMG9nS0VJQ0FnSUNobF9pQUx3EAE,1,Not welcoming people,een jaar geleden,2023-02-24T07:31:57,,,,0,16,47,True,Mensen niet verwelkomen,,[]
ChIJLRpC6jPB_BIR_qJVXvjMp4A,TotalEnergies - MEDJEZ EL BAB,ChZDSUhNMG9nS0VJQ0FnSURWNnJQY05BEAE,5,,6 maanden geleden,2023-12-12T09:25:32,"Cher client,
Nous sommes ravis de voir que vous etes satisfait de notre service ! Votre satisfaction est notre priorite absolue, et nous sommes heureux de savoir que nous avons reussi a vous offrir une experience positive.
Nous continuerons a travailler dur pour vous fournir des produits et services de haute qualite a l'avenir.
Merci d'avoir choisi TotalEnergies Tunisie !
L'equipe TotalEnergies Tunisie",6 maanden geleden,2023-12-21T10:46:56,0,11,1,False,,"Beste klant,
Wij zijn blij om te zien dat u tevreden bent over onze service! Uw tevredenheid is onze topprioriteit en we zijn blij om te weten dat we u een positieve ervaring hebben kunnen bieden.
Wij zullen er hard aan blijven werken om u ook in de toekomst producten en diensten van hoge kwaliteit te bieden.
Bedankt dat u voor TotalEnergies Tunisie hebt gekozen!
Het TotalEnergies Tunesie-team",[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChZDSUhNMG9nS0VJQ0FnSUNzOEtlcGJnEAE,1,"Plusieurs fois le pompiste m'a demande un supplement pour accepter le payement par cheque. Je ne recommande pas d'aller dans ce kiosque, ils voient le client comme une vache a traire, aucun respect pour leur. Lientele. Zero sur toute la ligne.",4 jaar geleden,2020-01-19T20:13:42,,,,1,461,1307,True,"Meerdere keren vroeg de begeleider mij extra om de betaling per cheque te accepteren. Ik raad niet aan om naar deze kiosk te gaan, ze zien de klant als een koe die gemolken moet worden, geen respect voor hen. Lientele. Nul over de hele linie.",,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChZDSUhNMG9nS0VJQ0FnSUNKcnZXN0ZBEAE,1,"Qualite de service: plus que mediocre
Personnel a la pompe: la mediocrite et l'impolitesse incarnees",een jaar geleden,2023-06-27T14:37:27,,,,0,1,0,False,"Kwaliteit van de dienstverlening: meer dan middelmatig
Personeel aan de pomp: middelmatigheid en onbeschoftheid belichaamd",,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChZDSUhNMG9nS0VJQ0FnSURna00zOEJBEAE,1,Service trop mauvais et trop d'impolitesse,5 jaar geleden,2018-08-04T14:21:33,,,,1,372,1220,True,Slechte service en teveel onbeschoftheid,,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChZDSUhNMG9nS0VJQ0FnSUNVcnJpOVFBEAE,3,Ouais...,4 jaar geleden,2019-07-24T04:47:47,,,,0,84,26,True,Ja...,,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChdDSUhNMG9nS0VJQ0FnSUN3NXRDZjRBRRAB,5,Service respectueu,5 jaar geleden,2018-07-18T20:59:33,,,,1,7,1,False,Respectvolle dienstverlening,,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChdDSUhNMG9nS0VJQ0FnSUM1dmR2aTR3RRAB,1,Bellahi l mra li te5dm fi boutique mch metrobya thasisk 3amla mzia bch man9oulch kelma o5ra,8 maanden geleden,2023-10-16T16:30:05,,,,0,6,18,False,Bellahi l mra li te5dm in boetiek mch metrobya thasisk 3amla mzia bch man9oulch kelma o5ra,,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChdDSUhNMG9nS0VJQ0FnSURNcDYtTXJ3RRAB,3,"Watch out staff!
They can spoin oil on your car just because they are not concentrated on their work.
One day, I saw a man complaining the car washing service staff have broken his car's real light.",4 jaar geleden,2020-01-14T14:31:22,,,,0,479,1175,True,"Let op personeel!
Ze kunnen olie op uw auto smeren, alleen maar omdat ze niet geconcentreerd zijn op hun werk.
Op een dag zag ik een man klagen dat het personeel van de autowasservice het echte licht van zijn auto kapot had gemaakt.",,[]
ChIJGSUAbcTK4hIRYrSqDVM7swc,Shell,ChdDSUhNMG9nS0VJQ0FnSUMwcW9MTWhBRRAB,3,Correct,4 jaar geleden,2019-09-22T07:14:11,,,,0,3,7,False,Juist,,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSUREdi0tWFh3EAE,5,"Service professionnel, accueil chaleureux,",2 maanden geleden,2024-04-16T09:58:09,,,,0,35,95,True,"Professionele service, warm welkom,",,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSUR6X0pTQ0FREAE,1,Mauvaise qualite d'essence,3 weken geleden,2024-06-08T15:11:21,,,,0,2,0,False,Slechte brandstofkwaliteit,,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSUNJX0t5SEt3EAE,4,"Station-service propre pour se ravitailler en carburant (qui est de qualite superieure), avec en plus un bon coin (cafeteria) pour des rencontres entre amis et familles, et une superette ou on en trouve de tout.
Bref, un formidable relais-routier.",5 jaar geleden,2018-11-02T08:37:46,,,,1,31,39,True,"Schoon tankstation om te tanken (dat van superieure kwaliteit is), met een goede hoek (cafetaria) voor ontmoetingen met vrienden en familie, en een minimarkt waar je alles kunt vinden.
Kortom een   fantastisch wegrestaurant.",,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChdDSUhNMG9nS0VJQ0FnSURob2FTdS13RRAB,1,Sandwich infecte. 4 frites et pain dur a 8d,een jaar geleden,2023-03-10T15:39:00,,,,1,2,1,False,Vreselijke boterham. 4 frietjes en hard brood voor 8d,,"[""https://lh5.googleusercontent.com/p/AF1QipMfQ9gPRT0Wq5ANKCKgHi3cxVHldp4A3yiXTjiN=w150-h150-k-no-p""]"
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSURnN2RHaFVBEAE,4,"Kiosque a tout faire, shop, fast food (plutot bon) garage, lavage et station essence bien sur.",6 jaar geleden,2018-04-05T19:40:59,,,,0,434,773,True,"Multifunctionele kiosk, winkel, fastfood (redelijk goed), garage, carwash en tankstation natuurlijk.",,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSURBblpETWVBEAE,5,Service Shop tres bonne nourriture super propre.,7 jaar geleden,2016-01-07T16:27:50,,,,0,90,80,True,Service Winkel zeer goed eten super schoon.,,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSUNJLXZpMEJREAE,5,Tres bon accueil,5 jaar geleden,2018-11-10T11:12:01,,,,1,55,149,True,Zeer mooi huis,,[]
ChIJ4zFe4QIu_RIRymqCI8rTE8E,Shell,ChZDSUhNMG9nS0VJQ0FnSUNRdmJEZkRBEAE,5,Services de qualite !,8 jaar geleden,2015-12-18T09:32:15,,,,2,23,3902,True,Kwaliteitsdiensten!,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChdDSUhNMG9nS0VJQ0FnSURneWN2YjdBRRAB,5,Service agreable,7 jaar geleden,2017-04-23T15:18:23,,,,0,79,80,True,Prettige bediening,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChdDSUhNMG9nS0VJQ0FnSUQwOHByZTFBRRAB,4,Bon service,4 jaar geleden,2019-10-30T22:48:19,,,,0,43,77,True,Goede service,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChdDSUhNMG9nS0VJQ0FnSUNxXzUzNTJ3RRAB,3,"Des bons services
Point faible: coin pneumatique toujours en panne",3 jaar geleden,2021-06-24T15:31:24,,,,0,59,71,True,"Goede diensten
Zwak punt: pneumatische wig nog steeds gebroken",,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChdDSUhNMG9nS0VJQ0FnSURzNEpUODN3RRAB,4,Good services,4 jaar geleden,2020-02-20T17:24:06,,,,0,130,304,True,Goede diensten,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChZDSUhNMG9nS0VJQ0FnSURJMW9xS1lnEAE,4,Shell ***,5 jaar geleden,2019-01-03T20:33:58,,,,1,55,149,True,Schelp ***,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChZDSUhNMG9nS0VJQ0FnSUNnN1BLWmFnEAE,3,Ok,6 jaar geleden,2018-02-03T18:56:20,,,,0,175,70,True,OK,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChdDSUhNMG9nS0VJQ0FnSUNzamN2aDlBRRAB,4,,4 jaar geleden,2020-02-10T04:03:28,,,,0,26,10,True,,,[]
ChIJFX3X1MYSAhMRCqq4Hv62rgk,shell,ChZDSUhNMG9nS0VJQ0FnSURZekk3QVZ3EAE,5,,5 jaar geleden,2019-05-02T11:50:25,,,,0,198,1806,True,,,[]
ChIJcT3GEYI2_RIRwF7Fs6UxyrY,Shell,ChZDSUhNMG9nS0VJQ0FnSUNRNWFfM0ZREAE,5,bon services bon emplacement,7 jaar geleden,2017-04-21T22:35:57,,,,0,2320,5053,False,goede service goede locatie,,[]
ChIJcT3GEYI2_RIRwF7Fs6UxyrY,Shell,ChZDSUhNMG9nS0VJQ0FnSUNLNU5ISEJBEAE,5,,3 jaar geleden,2021-03-29T08:01:45,,,,1,74,1869,True,,,[]
ChIJcT3GEYI2_RIRwF7Fs6UxyrY,Shell,ChZDSUhNMG9nS0VJQ0FnSUNjb3Jqd1BREAE,5,,4 jaar geleden,2020-03-11T10:55:24,,,,0,2,0,False,,,[]
ChIJcT3GEYI2_RIRwF7Fs6UxyrY,Shell,ChZDSUhNMG9nS0VJQ0FnSURBdk5Tekp3EAE,3,,5 jaar geleden,2018-09-04T15:23:44,,,,0,0,0,False,,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChZDSUhNMG9nS0VJQ0FnSUMxNFBtWGR3EAE,5,Bon emplacement,6 maanden geleden,2023-12-20T14:03:51,,,,0,2,0,False,Goede locatie,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChZDSUhNMG9nS0VJQ0FnSURpNFpESWF3EAE,1,"Service mediocre
Personnel non organise",3 jaar geleden,2020-12-05T11:21:49,,,,1,1,0,False,"Slechte service
Ongeorganiseerd personeel",,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChZDSUhNMG9nS0VJQ0FnSURRbkxUckZ3EAE,1,Le TPE tjrs en panne. Pb reseau...,6 jaar geleden,2018-05-21T02:27:27,,,,1,31,0,True,De TPE is nog steeds beneden. Netwerk probleem...,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChdDSUhNMG9nS0VJQ0FnSURZd3ZEVDd3RRAB,5,meilleur services,5 jaar geleden,2019-05-04T18:10:18,,,,0,1,11,False,beste diensten,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChdDSUhNMG9nS0VJQ0FnSURDNGVic3FBRRAB,4,Bien,3 jaar geleden,2020-09-30T10:26:37,,,,1,188,2395,True,GOED,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChZDSUhNMG9nS0VJQ0FnSUNzc3ViaGFBEAE,3,Bon emplacement,4 jaar geleden,2020-01-27T21:02:22,,,,1,18,49,True,Goede locatie,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChZDSUhNMG9nS0VJQ0FnSURoOXFIa2RnEAE,5,Super freundliche Truppe. Kartenzahlung moglich. Autowasche fur einen guten Preis.,een jaar geleden,2023-03-08T15:04:59,,,,1,98,91,True,Supervriendelijke groep. Kaartbetaling mogelijk. Autowassen voor een goede prijs.,,[]
ChIJN3Wia95J_RIRYacUD9iDAgY,Shell,ChdDSUhNMG9nS0VJQ0FnSURwN01QRzZRRRAB,5,Good service,10 maanden geleden,2023-08-17T18:39:44,,,,0,3,0,False,Goede service,,[]
ChIJZQK8R0ET-RIRIamQo4QGqDU,Station Boulaaba,ChZDSUhNMG9nS0VJQ0FnSUNaazZmQ1h3EAE,3,Magnifique,9 maanden geleden,2023-09-17T12:33:55,,,,0,10,179,True,Heerlijk,,[]
ChIJZQK8R0ET-RIRIamQo4QGqDU,Station Boulaaba,ChZDSUhNMG9nS0VJQ0FnSUNGczdpWmJBEAE,5,Impeccable,8 maanden geleden,2023-11-01T22:53:22,,,,0,79,213,True,Vlekkeloos,,[]
